"ape_preco","ape_precom2","ape_area","ape_dorm","ape_suite","ape_banheiro","ape_vaga","cond_nome","cond_end","cond_ano","cond_n_torres","cond_elevador","salao.de.festas","espaco.gourmet","academia","salao.de.jogos","brinquedoteca","playground","churrasqueira","quadra","area.verde","piscina","espaco.zen","lavanderia","coworking","espaco.mulher","salao.de.festas.infantil","zeu","sp_nome","latitude","longitude","gi_df"
2022160.98,14369.08,140.73,3,3,3,4,"QUADRA GREENWICH","r bela vista, 709 . chacara santo antonio",2020,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,"SANTO AMARO",-23.6318543,-46.6947781,1
1973889.73,11058.21,178.5,3,3,3,2,"QUADRA GREENWICH","r bela vista, 709 . chacara santo antonio",2020,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,"SANTO AMARO",-23.6318543,-46.6947781,1
2013412.14,10143.13,198.5,3,3,3,2,"QUADRA GREENWICH","r bela vista, 709 . chacara santo antonio",2020,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,"SANTO AMARO",-23.6318543,-46.6947781,1
2065244.51,9764.75,211.5,3,3,3,2,"QUADRA GREENWICH","r bela vista, 709 . chacara santo antonio",2020,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,"SANTO AMARO",-23.6318543,-46.6947781,1
1927112.16,11539.59,167,3,3,3,2,"QUADRA GREENWICH","r bela vista, 709 . chacara santo antonio",2020,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,"SANTO AMARO",-23.6318543,-46.6947781,1
1548151.34,13640.1,113.5,3,1,2,2,"QUADRA GREENWICH","r bela vista, 709 . chacara santo antonio",2020,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,"SANTO AMARO",-23.6318543,-46.6947781,1
1646305.93,14131.38,116.5,3,1,2,2,"QUADRA GREENWICH","r bela vista, 709 . chacara santo antonio",2020,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,"SANTO AMARO",-23.6318543,-46.6947781,1
1116513.27,14133.08,79,2,2,2,2,"QUADRA GREENWICH","r bela vista, 709 . chacara santo antonio",2020,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,"SANTO AMARO",-23.6318543,-46.6947781,1
1635271.19,12482.98,131,3,1,2,2,"QUADRA GREENWICH","r bela vista, 709 . chacara santo antonio",2020,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,"SANTO AMARO",-23.6318543,-46.6947781,1
1673753.95,11271.07,148.5,3,1,2,2,"QUADRA GREENWICH","r bela vista, 709 . chacara santo antonio",2020,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,"SANTO AMARO",-23.6318543,-46.6947781,1
1191874.58,10835.22,110,3,1,2,2,"QUADRA GREENWICH","r bela vista, 709 . chacara santo antonio",2020,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,"SANTO AMARO",-23.6318543,-46.6947781,1
1243624.03,15166.14,82,2,2,2,2,"QUADRA GREENWICH","r bela vista, 709 . chacara santo antonio",2020,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,"SANTO AMARO",-23.6318543,-46.6947781,1
2167849.84,13634.27,159,3,1,2,3,"QUADRA GREENWICH","r bela vista, 709 . chacara santo antonio",2020,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,"SANTO AMARO",-23.6318543,-46.6947781,1
2210546.47,14261.59,155,3,1,2,3,"QUADRA GREENWICH","r bela vista, 709 . chacara santo antonio",2020,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,"SANTO AMARO",-23.6318543,-46.6947781,1
546737.32,11157.91,49,2,0,1,1,"QUADRA VILA MASCOTE",NA,2018,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,1
701243.72,10956.93,64,3,1,2,1,"QUADRA VILA MASCOTE",NA,2018,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,1
1592520.91,19516.19,81.6,2,2,2,2,"QUADRILATERO","r das fiandeiras, 48 . vila olimpia",2018,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,"PINHEIROS",-23.5971171,-46.674348,1
2038337.92,20030.84,101.76,3,3,3,2,"QUADRILATERO","r das fiandeiras, 48 . vila olimpia",2018,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,"PINHEIROS",-23.5971171,-46.674348,1
2227024.35,21885.07,101.76,3,3,3,3,"QUADRILATERO","r das fiandeiras, 48 . vila olimpia",2018,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,"PINHEIROS",-23.5971171,-46.674348,1
504558.16,6677.58,75.56,3,1,2,2,"QUALI VERTI","r bartolomeu de torales, 253 . vila mazei",2012,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,"SANTANA-TUCURUVI",-23.4732266,-46.5995909,1
359223.94,7308.73,49.15,2,0,1,2,"QUALI VERTI","r bartolomeu de torales, 253 . vila mazei",2012,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,"SANTANA-TUCURUVI",-23.4732266,-46.5995909,1
551903.87,6201.17,89,3,1,2,2,"QUALI VITA","r jorge valim, 882 . parque peruche",2009,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"CASA VERDE-CACHOEIRINHA",-23.4941965,-46.6505074,1
1051985.79,6188.16,170,3,1,2,3,"QUALI VITA","r jorge valim, 882 . parque peruche",2009,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"CASA VERDE-CACHOEIRINHA",-23.4941965,-46.6505074,1
1821496.44,12143.3,150,3,3,3,3,"QUALITE JARDINS","al jau, 588 . jardim paulista",2009,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,"PINHEIROS",-23.5658866,-46.654918,1
764894.25,10927.07,70,2,1,2,1,"QUALITY HOUSE JARDIM PRUDENCIA","r flechas das, 735 . jardim prudencia",2012,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,"CIDADE ADEMAR",-23.6520813,-46.67027,1
871037.25,9727.9,89.54,3,1,2,1,"QUALITY HOUSE JARDIM PRUDENCIA","r flechas das, 735 . jardim prudencia",2012,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,"CIDADE ADEMAR",-23.6520813,-46.67027,1
992561.66,11085.13,89.54,3,1,2,2,"QUALITY HOUSE JARDIM PRUDENCIA","r flechas das, 735 . jardim prudencia",2012,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,"CIDADE ADEMAR",-23.6520813,-46.67027,1
1665414.42,12688.88,131.25,3,1,2,2,"QUALITY HOUSE JARDIM PRUDENCIA","r flechas das, 735 . jardim prudencia",2012,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,"CIDADE ADEMAR",-23.6520813,-46.67027,1
773424.46,8219.19,94.1,3,1,2,2,"QUALITY HOUSE LAPA","r clelia, 2042 . vila ipojuca",2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LAPA",-23.5245649,-46.7036087,1
695242.39,7388.32,94.1,3,1,2,1,"QUALITY HOUSE LAPA","r clelia, 2042 . vila ipojuca",2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LAPA",-23.5245649,-46.7036087,1
532077.52,7389.97,72,2,1,2,1,"QUALITY HOUSE LAPA","r clelia, 2042 . vila ipojuca",2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LAPA",-23.5245649,-46.7036087,1
604008.17,8389,72,2,1,2,2,"QUALITY HOUSE LAPA","r clelia, 2042 . vila ipojuca",2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LAPA",-23.5245649,-46.7036087,1
553233.71,8498.21,65.1,2,1,2,1,"QUALITY HOUSE SACOMA","r virginopolis, 107 . sacoma",2014,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,"IPIRANGA",-23.6152328,-46.5991388,1
436456.32,6713.68,65.01,3,1,2,1,"QUALITY PLACE","r marie nader calfat, 259 . vila suzana",2012,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"CAMPO LIMPO",-23.6267974,-46.7298311,1
492584.85,7577.06,65.01,3,1,2,2,"QUALITY PLACE","r marie nader calfat, 259 . vila suzana",2012,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"CAMPO LIMPO",-23.6267974,-46.7298311,1
996457.14,8516.72,117,3,1,2,2,"QUALITY PLACE","r marie nader calfat, 259 . vila suzana",2012,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"CAMPO LIMPO",-23.6267974,-46.7298311,1
546416.53,10118.82,54,2,1,2,1,"QUALITY SANTANA","r dona martinha, 115 . santana",2018,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,"SANTANA-TUCURUVI",-23.4895204,-46.6379866,1
287592.49,11983.02,24,1,0,1,1,"QUANTUM - VENDAS SUSPENSAS","r perucaba, 102 . chacara santo antonio",2021,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,"ARICANDUVA-FORMOSA-CARRAO",-23.5503054,-46.5511311,1
19331395.09,21637.29,893.43,4,4,4,6,"QUARTIER AURI","r gomes de carvalho, 219 . vila olimpia",2017,3,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,"PINHEIROS",-23.6012651,-46.6763679,1
16152481.92,34092.08,473.79,4,4,4,4,"QUARTIER AURI","r gomes de carvalho, 219 . vila olimpia",2017,3,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,"PINHEIROS",-23.6012651,-46.6763679,1
21084911.15,35809.98,588.8,4,4,4,7,"QUARTIER AURI","r gomes de carvalho, 219 . vila olimpia",2017,3,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,"PINHEIROS",-23.6012651,-46.6763679,1
9066358.45,25932.04,349.62,4,4,4,5,"QUARTIER AURI","r gomes de carvalho, 219 . vila olimpia",2017,3,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,"PINHEIROS",-23.6012651,-46.6763679,1
16217257.8,34092.08,475.69,4,4,4,6,"QUARTIER AURI","r gomes de carvalho, 219 . vila olimpia",2017,3,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,"PINHEIROS",-23.6012651,-46.6763679,1
5331152.41,24507.67,217.53,4,4,4,4,"QUARTIER AURI","r gomes de carvalho, 219 . vila olimpia",2017,3,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,"PINHEIROS",-23.6012651,-46.6763679,1
7109786.44,25932.04,274.17,4,4,4,5,"QUARTIER AURI","r gomes de carvalho, 219 . vila olimpia",2017,3,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,"PINHEIROS",-23.6012651,-46.6763679,1
6142824.33,21568.9,284.8,4,4,4,4,"QUARTIER AURI","r gomes de carvalho, 219 . vila olimpia",2017,3,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,"PINHEIROS",-23.6012651,-46.6763679,1
7417848.15,27220.47,272.51,4,4,4,5,"QUARTIER AURI","r gomes de carvalho, 219 . vila olimpia",2017,3,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,"PINHEIROS",-23.6012651,-46.6763679,1
4724051.65,22066.76,214.08,4,4,4,4,"QUARTIER AURI","r gomes de carvalho, 219 . vila olimpia",2017,3,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,"PINHEIROS",-23.6012651,-46.6763679,1
6056166.61,27649.94,219.03,4,4,4,4,"QUARTIER AURI","r gomes de carvalho, 219 . vila olimpia",2017,3,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,"PINHEIROS",-23.6012651,-46.6763679,1
26843513.78,35809.98,749.61,4,4,4,8,"QUARTIER AURI","r gomes de carvalho, 219 . vila olimpia",2017,3,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,"PINHEIROS",-23.6012651,-46.6763679,1
8012164.99,28938.37,276.87,4,4,4,5,"QUARTIER AURI","r gomes de carvalho, 219 . vila olimpia",2017,3,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,"PINHEIROS",-23.6012651,-46.6763679,1
19258695.32,21637.29,890.07,4,4,4,7,"QUARTIER AURI","r gomes de carvalho, 219 . vila olimpia",2017,3,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,"PINHEIROS",-23.6012651,-46.6763679,1
1869100.33,13643.07,137,3,3,3,2,"QUARTIER BROOKLIN","r das margaridas, 133 . jardim das acacias",2021,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,"PINHEIROS",-23.6234042,-46.6877573,1
2428466.12,13643.07,178,4,3,3,2,"QUARTIER BROOKLIN","r das margaridas, 133 . jardim das acacias",2021,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,"PINHEIROS",-23.6234042,-46.6877573,1
2257063.71,11733.55,192.36,4,2,3,0,"QUARTIER BROOKLIN","r das margaridas, 133 . jardim das acacias",2021,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,"PINHEIROS",-23.6234042,-46.6877573,1
2252917.52,12656.84,178,4,2,3,0,"QUARTIER BROOKLIN","r das margaridas, 133 . jardim das acacias",2021,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,"PINHEIROS",-23.6234042,-46.6877573,1
1706085.16,12205.5,139.78,3,3,4,2,"QUARTIER BROOKLIN","r das margaridas, 133 . jardim das acacias",2021,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,"PINHEIROS",-23.6234042,-46.6877573,1
1825937.53,16587.37,110.08,3,1,2,2,"QUARTIER CAMPO BELO","r republica do iraque, 855 . campo belo",2017,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,"SANTO AMARO",-23.626471,-46.6736263,1
2651417.78,17312.56,153.15,4,4,4,3,"QUARTIER CAMPO BELO","r republica do iraque, 855 . campo belo",2017,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,"SANTO AMARO",-23.626471,-46.6736263,1
2373099.17,15455.9,153.54,4,2,3,2,"QUARTIER CAMPO BELO","r republica do iraque, 855 . campo belo",2017,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,"SANTO AMARO",-23.626471,-46.6736263,1
1857643.67,11195.35,165.93,3,1,2,2,"QUARTIER CAMPO BELO","r republica do iraque, 855 . campo belo",2017,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,"SANTO AMARO",-23.626471,-46.6736263,1
3639466.16,17451.28,208.55,4,4,4,4,"QUARTIER CAMPO BELO","r republica do iraque, 855 . campo belo",2017,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,"SANTO AMARO",-23.626471,-46.6736263,1
5064001.31,17944.72,282.2,4,4,4,4,"QUARTIER CAMPO BELO","r republica do iraque, 855 . campo belo",2017,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,"SANTO AMARO",-23.626471,-46.6736263,1
2552311.37,11359.76,224.68,4,2,3,2,"QUARTIER CAMPO BELO","r republica do iraque, 855 . campo belo",2017,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,"SANTO AMARO",-23.626471,-46.6736263,1
3034589.13,17642.95,172,4,2,3,4,"QUARTIER PERDIZES","r doutor homem de melo, 807 . perdizes",2014,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,"LAPA",-23.5348415,-46.6717438,1
753990.98,10771.3,70,3,1,2,1,"QUARTIER RESIDENCE","av marechal mario guedes, 200 . jaguare",2015,4,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,"LAPA",-23.5495107,-46.7359857,1
1542408,10561.55,146.04,4,2,3,3,"QUARTIER VILA MASCOTE","r maratona, 285 . jardim brasil",2012,2,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,"SANTO AMARO",-23.6433348,-46.6710269,1
1039761.28,9596.32,108.35,3,1,2,2,"QUARTIER VILA MASCOTE","r maratona, 285 . jardim brasil",2012,2,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,"SANTO AMARO",-23.6433348,-46.6710269,1
1416257.93,9697.75,146.04,4,2,3,2,"QUARTIER VILA MASCOTE","r maratona, 285 . jardim brasil",2012,2,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,"SANTO AMARO",-23.6433348,-46.6710269,1
202690.77,4713.74,43,2,0,1,1,"QUARTZO","r santa amelia, 190 . jardim dabril",2021,4,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"BUTANTA",-23.5759474,-46.7810808,1
2005555.28,17187.03,116.69,4,2,3,2,"QUATRO BROOKLIN","r joaquim guarani, 460 . chacara santo antonio",2015,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,"SANTO AMARO",-23.6265241,-46.6928847,1
2781456.06,15349.35,181.21,4,2,3,3,"QUATRO BROOKLIN","r joaquim guarani, 460 . chacara santo antonio",2015,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,"SANTO AMARO",-23.6265241,-46.6928847,1
615420.23,7229.18,85.13,3,1,2,2,"QUEBEC","av duquesa de goias, 155 . real parque",2010,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,"BUTANTA",-23.6087319,-46.704307,1
1036472.92,6427.33,161.26,3,2,3,3,"QUEBEC","av duquesa de goias, 155 . real parque",2010,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,"BUTANTA",-23.6087319,-46.704307,1
2756505.26,20882.61,132,4,2,3,3,"QUEEN PERDIZES","r doutor paulo vieira, 353 . sumare",2017,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,"LAPA",-23.5430573,-46.6873855,1
5410917.74,20867.41,259.3,3,3,3,3,"QUEEN PERDIZES","r doutor paulo vieira, 353 . sumare",2017,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,"LAPA",-23.5430573,-46.6873855,1
3389480.55,20794.36,163,4,2,3,3,"QUEEN PERDIZES","r doutor paulo vieira, 353 . sumare",2017,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,"LAPA",-23.5430573,-46.6873855,1
485031.52,8435.33,57.5,2,1,2,1,"QUINTA DA BOA VISTA","r geolandia, 528 . vila medeiros",2013,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,"VILA MARIA-VILA GUILHERME",-23.4885963,-46.5824219,1
271607.01,5297.57,51.27,2,0,1,1,"QUINTA DO BOSQUE","r ronaldo novaes mattar, 43 . jardim vista alegre",2011,7,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,"CASA VERDE-CACHOEIRINHA",-23.4513571,-46.6744007,1
1343949.71,10337.28,130.01,4,2,3,2,"QUINTA DO HORTO","r almirante jose saldanha da gama, 75 . parque mandaqui",2013,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SANTANA-TUCURUVI",-23.4673733,-46.6323358,1
1091735.04,10336.44,105.62,3,1,2,2,"QUINTA DO HORTO","r almirante jose saldanha da gama, 75 . parque mandaqui",2013,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SANTANA-TUCURUVI",-23.4673733,-46.6323358,1
1460041.03,7296.92,200.09,3,1,2,2,"QUINTA DO HORTO","r almirante jose saldanha da gama, 75 . parque mandaqui",2013,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SANTANA-TUCURUVI",-23.4673733,-46.6323358,1
1802324.7,7296.86,247,4,2,3,2,"QUINTA DO HORTO","r almirante jose saldanha da gama, 75 . parque mandaqui",2013,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SANTANA-TUCURUVI",-23.4673733,-46.6323358,1
728269.01,10478.7,69.5,3,1,2,2,"QUINTA DO MOINHO","r moinho velho, 659 . nossa senhora do o",2014,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,"FREGUESIA-BRASILANDIA",-23.4919173,-46.7078554,1
339138.38,7390.25,45.89,2,1,1,1,"QUINTA DOS YPES","r pedro ferrer, 40 . parque ipe",2014,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,"BUTANTA",-23.5968284,-46.7944656,1
554139.57,14208.71,39,1,0,1,1,"QUINTA MADALENA","r djalma coelho, 195 . vila madalena",2018,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,"PINHEIROS",-23.5469077,-46.6955031,1
852522.42,14208.71,60,2,0,1,1,"QUINTA MADALENA","r djalma coelho, 195 . vila madalena",2018,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,"PINHEIROS",-23.5469077,-46.6955031,1
426261.21,14208.71,30,1,0,1,1,"QUINTA MADALENA","r djalma coelho, 195 . vila madalena",2018,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,"PINHEIROS",-23.5469077,-46.6955031,1
596765.69,14208.71,42,1,0,1,1,"QUINTA MADALENA","r djalma coelho, 195 . vila madalena",2018,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,"PINHEIROS",-23.5469077,-46.6955031,1
1575319.84,11713.29,134.49,4,2,4,2,"QUINTAS DA LAPA","av raimundo pereira de magalhaes, 555 . vila anastacio",2021,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,"LAPA",-23.5160404,-46.713436,1
1506045.7,11239.15,134,4,3,3,2,"QUINTAS DA LAPA","av raimundo pereira de magalhaes, 555 . vila anastacio",2021,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,"LAPA",-23.5160404,-46.713436,1
1772984.19,13231.23,134,4,2,3,2,"QUINTAS DA LAPA","av raimundo pereira de magalhaes, 555 . vila anastacio",2021,2,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,"LAPA",-23.5160404,-46.713436,1
693255.58,6863.91,101,3,1,2,2,"QUINTESSENCE","r marcos fernandes, 114 . bosque da saude",2007,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,"IPIRANGA",-23.6173332,-46.6249087,1
2644197.92,16228.05,162.94,4,2,3,3,"QUINTESSENCE CHACARA KLABIN","r dionisio da costa, 77 . chacara klabin",2014,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,"VILA MARIANA",-23.5893049,-46.627581,1
4894470.5,15884.96,308.12,4,4,4,4,"QUINTESSENCE CHACARA KLABIN","r dionisio da costa, 77 . chacara klabin",2014,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,"VILA MARIANA",-23.5893049,-46.627581,1
363040.88,7260.82,50,2,0,1,1,"RAFAELLA","r antonio machado, 266 . jardim tres marias",2013,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"ERMELINO MATARAZZO",-23.5160778,-46.4971056,1
412288.89,6871.49,60,2,1,2,1,"RAFAELLA","r antonio machado, 266 . jardim tres marias",2013,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"ERMELINO MATARAZZO",-23.5160778,-46.4971056,1
332455.3,6649.11,50,2,0,1,1,"RAFAELLA","r antonio marcelo junior, 266 . cidade kemel",2013,2,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,"ERMELINO MATARAZZO",-23.5160778,-46.4971056,1
371101.04,6289.85,59,2,1,1,1,"RAFAELLA","r antonio marcelo junior, 266 . cidade kemel",2013,2,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,"ERMELINO MATARAZZO",-23.5160778,-46.4971056,1
1146308.7,10613.97,108,4,3,3,2,"RAIZ SAO PAULO","r carlos gomes, 924 . santo amaro",2022,3,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,"SANTO AMARO",-23.6564465,-46.7013061,1
866228.83,7532.42,115,3,2,3,2,"RAIZ SAO PAULO","r carlos gomes, 924 . santo amaro",2022,3,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,"SANTO AMARO",-23.6564465,-46.7013061,1
635453.21,9628.08,66,2,1,2,2,"RAIZ SAO PAULO","r carlos gomes, 924 . santo amaro",2022,3,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,"SANTO AMARO",-23.6564465,-46.7013061,1
1094331.53,10086,108.5,3,2,3,2,"RAIZ SAO PAULO","r carlos gomes, 924 . santo amaro",2022,3,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,"SANTO AMARO",-23.6564465,-46.7013061,1
1138111.68,7849.05,145,4,2,3,2,"RAIZ SAO PAULO","r carlos gomes, 924 . santo amaro",2022,3,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,"SANTO AMARO",-23.6564465,-46.7013061,1
828580.88,9864.06,84,3,2,3,2,"RAIZ SAO PAULO","r carlos gomes, 924 . santo amaro",2022,3,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,"SANTO AMARO",-23.6564465,-46.7013061,1
1138111.68,7637.31,149.02,4,2,3,2,"RAIZ SAO PAULO","r carlos gomes, 924 . santo amaro",2022,3,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,"SANTO AMARO",-23.6564465,-46.7013061,1
722672.82,8723.72,82.84,3,2,3,2,"RAIZ SAO PAULO","r carlos gomes, 924 . santo amaro",2022,3,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,"SANTO AMARO",-23.6564465,-46.7013061,1
654847.29,9868.1,66.36,2,1,2,1,"RAIZ SAO PAULO","r carlos gomes, 924 . santo amaro",2022,3,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,"SANTO AMARO",-23.6564465,-46.7013061,1
1050229.68,9679.53,108.5,4,3,3,2,"RAIZ SAO PAULO","r carlos gomes, 924 . santo amaro",2022,3,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,"SANTO AMARO",-23.6564465,-46.7013061,1
790759.91,9274.69,85.26,3,1,2,2,"RAIZ SAO PAULO","r carlos gomes, 924 . santo amaro",2022,3,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,"SANTO AMARO",-23.6564465,-46.7013061,1
766048.97,9164.36,83.59,3,2,3,2,"RAIZ SAO PAULO","r carlos gomes, 924 . santo amaro",2022,3,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,"SANTO AMARO",-23.6564465,-46.7013061,1
727461.53,8238.52,88.3,3,3,3,2,"RAIZ SAO PAULO","r carlos gomes, 924 . santo amaro",2022,3,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,"SANTO AMARO",-23.6564465,-46.7013061,1
1205954.58,8519.04,141.56,4,3,4,2,"RAIZ SAO PAULO","r carlos gomes, 924 . santo amaro",2022,3,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,"SANTO AMARO",-23.6564465,-46.7013061,1
692025.57,8743.22,79.15,2,2,2,1,"RAIZ SAO PAULO","r carlos gomes, 924 . santo amaro",2022,3,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,"SANTO AMARO",-23.6564465,-46.7013061,1
878901.77,7950.98,110.54,4,3,3,2,"RAIZ SAO PAULO","r carlos gomes, 924 . santo amaro",2022,3,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,"SANTO AMARO",-23.6564465,-46.7013061,1
